     4,   3,   9,  29.49, 127.86,  29.26, 127.74
     4,   3,   8,  61.66, 127.86,  61.67, 127.82
     4,   3,   7,  93.39, 127.26,  93.45, 127.45
     4,   3,   6, 122.82, 127.75, 123.08, 127.82
     4,   3,   5, 153.25, 127.41, 153.22, 127.34
     4,   3,   4, 183.11, 128.01, 183.24, 127.93
     4,   3,   3, 214.17, 127.54, 214.29, 127.68
     4,   3,   2, 244.57, 128.58, 244.63, 128.51
     4,   3,   1, 276.69, 128.26, 276.74, 128.35
     4,   3,   0, 309.39, 128.93, 309.49, 128.99
     4,   2,   9,  29.14, 160.10,  28.85, 160.25
     4,   2,   8,  61.41, 159.83,  61.38, 159.78
     4,   2,   7,  93.60, 158.95,  93.46, 159.04
     4,   2,   6, 122.67, 159.47, 122.90, 159.37
     4,   2,   5, 153.30, 158.62, 153.18, 158.86
     4,   2,   4, 183.31, 159.44, 183.43, 159.74
     4,   2,   3, 214.54, 159.11, 214.70, 159.14
     4,   2,   2, 244.95, 160.31, 245.17, 160.41
     4,   2,   1, 277.08, 160.44, 277.30, 160.76
     4,   2,   0, 309.56, 161.44, 309.75, 161.62
     4,   1,   9,  28.10, 192.65,  28.12, 192.65
     4,   1,   8,  60.80, 191.85,  60.53, 191.94
     4,   1,   7,  93.44, 190.62,  93.47, 190.83
     4,   1,   6, 122.55, 190.64, 122.55, 190.90
     4,   1,   5, 153.41, 190.09, 153.45, 190.29
     4,   1,   4, 183.38, 190.75, 183.45, 190.86
     4,   1,   3, 214.95, 190.69, 215.02, 190.85
     4,   1,   2, 245.82, 192.28, 245.78, 192.26
     4,   1,   1, 278.27, 192.85, 278.45, 192.95
     4,   1,   0, 310.23, 194.59, 310.49, 194.73
     4,   0,   9,  26.74, 225.89,  26.69, 226.13
     4,   0,   8,  59.65, 224.58,  59.53, 224.76
     4,   0,   7,  92.89, 223.61,  92.65, 223.51
     4,   0,   6, 121.95, 223.09, 121.97, 223.10
     4,   0,   5, 153.22, 222.93, 153.22, 222.84
     4,   0,   4, 183.96, 223.47, 183.92, 223.23
     4,   0,   3, 215.86, 223.68, 215.88, 223.62
     4,   0,   2, 246.98, 225.34, 247.06, 225.24
     4,   0,   1, 280.12, 226.19, 280.31, 226.39
     4,   0,   0, 311.77, 228.31, 311.50, 228.60
     5,   6,   9,  25.70,  30.23,  25.88,  30.24
     5,   6,   8,  59.17,  31.07,  59.14,  31.29
     5,   6,   7,  90.73,  32.08,  90.92,  31.90
     5,   6,   6, 122.40,  32.33, 122.52,  32.46
     5,   6,   5, 152.55,  32.54, 152.51,  32.63
     5,   6,   4, 183.87,  32.66, 183.84,  32.60
     5,   6,   3, 214.26,  32.62, 214.30,  32.60
     5,   6,   2, 246.49,  32.01, 246.48,  32.03
     5,   6,   1, 277.54,  31.24, 277.63,  31.20
     5,   6,   0, 311.59,  30.30, 311.29,  30.30
     5,   5,   9,  27.16,  62.73,  26.95,  62.97
     5,   5,   8,  60.88,  64.41,  60.52,  64.04
     5,   5,   7,  91.99,  64.22,  92.03,  64.33
     5,   5,   6, 122.79,  64.72, 122.91,  64.75
     5,   5,   5, 153.04,  64.89, 152.88,  64.86
     5,   5,   4, 183.65,  65.34, 183.71,  65.16
     5,   5,   3, 213.94,  64.95, 213.93,  64.86
     5,   5,   2, 245.45,  64.56, 245.56,  64.52
     5,   5,   1, 276.75,  64.06, 276.77,  64.10
     5,   5,   0, 310.14,  63.39, 310.36,  63.38
     5,   4,   9,  28.29,  95.74,  28.28,  95.47
     5,   4,   8,  61.48,  96.10,  61.55,  96.13
     5,   4,   7,  92.83,  95.93,  92.77,  95.98
     5,   4,   6, 123.05,  96.60, 123.17,  96.50
     5,   4,   5, 153.17,  96.23, 153.11,  96.25
     5,   4,   4, 183.30,  96.93, 183.35,  96.77
     5,   4,   3, 214.07,  96.34, 214.26,  96.44
     5,   4,   2, 245.05,  96.68, 245.15,  96.59
     5,   4,   1, 276.45,  96.35, 276.42,  96.28
     5,   4,   0, 309.63,  96.29, 309.62,  96.22
     5,   3,   9,  29.49, 127.86,  29.31, 127.71
     5,   3,   8,  61.66, 127.86,  61.67, 127.82
     5,   3,   7,  93.39, 127.26,  93.45, 127.45
     5,   3,   6, 122.82, 127.75, 123.08, 127.82
     5,   3,   5, 153.25, 127.41, 153.22, 127.35
     5,   3,   4, 183.11, 128.01, 183.24, 127.93
     5,   3,   3, 214.17, 127.54, 214.30, 127.68
     5,   3,   2, 244.57, 128.58, 244.64, 128.51
     5,   3,   1, 276.69, 128.26, 276.74, 128.35
     5,   3,   0, 309.39, 128.93, 309.49, 128.99
     5,   2,   9,  29.14, 160.10,  28.85, 160.25
     5,   2,   8,  61.41, 159.83,  61.38, 159.78
     5,   2,   7,  93.60, 158.95,  93.46, 159.04
     5,   2,   6, 122.67, 159.47, 122.90, 159.37
     5,   2,   5, 153.30, 158.62, 153.18, 158.86
     5,   2,   4, 183.31, 159.44, 183.43, 159.71
     5,   2,   3, 214.54, 159.11, 214.70, 159.14
     5,   2,   2, 244.95, 160.31, 245.17, 160.41
     5,   2,   1, 277.08, 160.44, 277.30, 160.76
     5,   2,   0, 309.56, 161.44, 309.75, 161.62
     5,   1,   9,  28.10, 192.65,  28.12, 192.65
     5,   1,   8,  60.80, 191.85,  60.53, 191.94
     5,   1,   7,  93.44, 190.62,  93.47, 190.83
     5,   1,   6, 122.55, 190.64, 122.55, 190.90
     5,   1,   5, 153.41, 190.09, 153.45, 190.29
     5,   1,   4, 183.38, 190.75, 183.45, 190.86
     5,   1,   3, 214.95, 190.69, 215.02, 190.85
     5,   1,   2, 245.82, 192.28, 245.78, 192.26
     5,   1,   1, 278.27, 192.85, 278.45, 192.95
     5,   1,   0, 310.23, 194.59, 310.49, 194.73
     5,   0,   9,  26.74, 225.89,  26.69, 226.13
     5,   0,   8,  59.65, 224.58,  59.53, 224.76
     5,   0,   7,  92.89, 223.61,  92.65, 223.51
     5,   0,   6, 121.95, 223.09, 121.97, 223.10
     5,   0,   5, 153.22, 222.93, 153.22, 222.84
     5,   0,   4, 183.96, 223.47, 183.92, 223.23
     5,   0,   3, 215.86, 223.68, 215.88, 223.62
     5,   0,   2, 246.98, 225.34, 247.06, 225.24
     5,   0,   1, 280.12, 226.19, 280.31, 226.38
     5,   0,   0, 311.77, 228.31, 311.50, 228.60
     6,   6,   9,  25.70,  30.23,  25.90,  30.25
     6,   6,   8,  59.17,  31.07,  59.16,  31.31
     6,   6,   7,  90.73,  32.08,  90.92,  31.90
     6,   6,   6, 122.40,  32.33, 122.52,  32.46
     6,   6,   5, 152.55,  32.54, 152.51,  32.63
     6,   6,   4, 183.87,  32.66, 183.84,  32.60
     6,   6,   3, 214.26,  32.62, 214.30,  32.60
     6,   6,   2, 246.49,  32.01, 246.48,  32.03
     6,   6,   1, 277.54,  31.24, 277.63,  31.20
     6,   6,   0, 311.59,  30.30, 311.29,  30.30
     6,   5,   9,  27.16,  62.73,  26.93,  62.98
     6,   5,   8,  60.88,  64.41,  60.52,  64.04
     6,   5,   7,  91.99,  64.22,  92.03,  64.33
     6,   5,   6, 122.79,  64.72, 122.91,  64.75
     6,   5,   5, 153.04,  64.89, 152.91,  64.87
     6,   5,   4, 183.65,  65.34, 183.71,  65.16
     6,   5,   3, 213.94,  64.95, 213.93,  64.86
     6,   5,   2, 245.45,  64.56, 245.56,  64.52
     6,   5,   1, 276.75,  64.06, 276.77,  64.10
     6,   5,   0, 310.14,  63.39, 310.36,  63.38
     6,   4,   9,  28.29,  95.74,  28.28,  95.47
     6,   4,   8,  61.48,  96.10,  61.58,  96.14
     6,   4,   7,  92.83,  95.93,  92.77,  95.98
     6,   4,   6, 123.05,  96.60, 123.17,  96.50
     6,   4,   5, 153.17,  96.23, 153.11,  96.25
     6,   4,   4, 183.30,  96.93, 183.35,  96.77
     6,   4,   3, 214.07,  96.34, 214.25,  96.41
     6,   4,   2, 245.05,  96.68, 245.15,  96.59
     6,   4,   1, 276.45,  96.35, 276.42,  96.28
     6,   4,   0, 309.63,  96.29, 309.62,  96.22
     6,   3,   9,  29.49, 127.86,  29.31, 127.71
     6,   3,   8,  61.66, 127.86,  61.69, 127.81
     6,   3,   7,  93.39, 127.26,  93.45, 127.45
     6,   3,   6, 122.82, 127.75, 123.08, 127.82
     6,   3,   5, 153.25, 127.41, 153.22, 127.35
     6,   3,   4, 183.11, 128.01, 183.24, 127.93
     6,   3,   3, 214.17, 127.54, 214.30, 127.68
     6,   3,   2, 244.57, 128.58, 244.64, 128.51
     6,   3,   1, 276.69, 128.26, 276.74, 128.35
     6,   3,   0, 309.39, 128.93, 309.49, 128.99
     6,   2,   9,  29.14, 160.10,  28.85, 160.25
     6,   2,   8,  61.41, 159.83,  61.38, 159.78
     6,   2,   7,  93.60, 158.95,  93.46, 159.04
     6,   2,   6, 122.67, 159.47, 122.90, 159.37
     6,   2,   5, 153.30, 158.62, 153.18, 158.86
     6,   2,   4, 183.31, 159.44, 183.43, 159.71
     6,   2,   3, 214.54, 159.11, 214.70, 159.14
     6,   2,   2, 244.95, 160.31, 245.16, 160.42
     6,   2,   1, 277.08, 160.44, 277.30, 160.76
     6,   2,   0, 309.56, 161.44, 309.75, 161.62
     6,   1,   9,  28.10, 192.65,  28.12, 192.65
     6,   1,   8,  60.80, 191.85,  60.53, 191.94
     6,   1,   7,  93.44, 190.62,  93.47, 190.83
     6,   1,   6, 122.55, 190.64, 122.55, 190.90
     6,   1,   5, 153.41, 190.09, 153.45, 190.29
     6,   1,   4, 183.38, 190.75, 183.45, 190.86
     6,   1,   3, 214.95, 190.69, 215.02, 190.85
     6,   1,   2, 245.82, 192.28, 245.78, 192.26
     6,   1,   1, 278.27, 192.85, 278.45, 192.95
     6,   1,   0, 310.23, 194.59, 310.49, 194.73
     6,   0,   9,  26.74, 225.89,  26.68, 226.14
     6,   0,   8,  59.65, 224.58,  59.58, 224.73
     6,   0,   7,  92.89, 223.61,  92.65, 223.51
     6,   0,   6, 121.95, 223.09, 121.97, 223.10
     6,   0,   5, 153.22, 222.93, 153.22, 222.84
     6,   0,   4, 183.96, 223.47, 183.92, 223.23
     6,   0,   3, 215.86, 223.68, 215.88, 223.62
     6,   0,   2, 246.98, 225.34, 247.06, 225.24
     6,   0,   1, 280.12, 226.19, 280.31, 226.38
     6,   0,   0, 311.77, 228.31, 311.50, 228.60
     7,   6,   9,  25.70,  30.23,  25.90,  30.25
     7,   6,   8,  59.17,  31.07,  59.16,  31.31
     7,   6,   7,  90.73,  32.08,  90.92,  31.90
     7,   6,   6, 122.40,  32.33, 122.52,  32.46
     7,   6,   5, 152.55,  32.54, 152.51,  32.63
     7,   6,   4, 183.87,  32.66, 183.84,  32.60
     7,   6,   3, 214.26,  32.62, 214.30,  32.60
     7,   6,   2, 246.49,  32.01, 246.48,  32.03
     7,   6,   1, 277.54,  31.24, 277.63,  31.20
     7,   6,   0, 311.59,  30.30, 311.30,  30.28
     7,   5,   9,  27.16,  62.73,  26.91,  62.96
     7,   5,   8,  60.88,  64.41,  60.51,  64.05
     7,   5,   7,  91.99,  64.22,  92.03,  64.33
     7,   5,   6, 122.79,  64.72, 122.91,  64.75
     7,   5,   5, 153.04,  64.89, 152.91,  64.87
     7,   5,   4, 183.65,  65.34, 183.71,  65.16
     7,   5,   3, 213.94,  64.95, 213.93,  64.86
     7,   5,   2, 245.45,  64.56, 245.56,  64.52
     7,   5,   1, 276.75,  64.06, 276.77,  64.10
     7,   5,   0, 310.14,  63.39, 310.36,  63.38
     7,   4,   9,  28.29,  95.74,  28.28,  95.47
     7,   4,   8,  61.48,  96.10,  61.58,  96.14
     7,   4,   7,  92.83,  95.93,  92.77,  95.98
     7,   4,   6, 123.05,  96.60, 123.17,  96.50
     7,   4,   5, 153.17,  96.23, 153.11,  96.25
     7,   4,   4, 183.30,  96.93, 183.35,  96.77
     7,   4,   3, 214.07,  96.34, 214.25,  96.41
     7,   4,   2, 245.05,  96.68, 245.15,  96.59
     7,   4,   1, 276.45,  96.35, 276.42,  96.28
     7,   4,   0, 309.63,  96.29, 309.62,  96.22
     7,   3,   9,  29.49, 127.86,  29.31, 127.71
     7,   3,   8,  61.66, 127.86,  61.69, 127.80
     7,   3,   7,  93.39, 127.26,  93.45, 127.45
     7,   3,   6, 122.82, 127.75, 123.08, 127.82
     7,   3,   5, 153.25, 127.41, 153.22, 127.35
     7,   3,   4, 183.11, 128.01, 183.24, 127.93
     7,   3,   3, 214.17, 127.54, 214.30, 127.68
     7,   3,   2, 244.57, 128.58, 244.65, 128.51
     7,   3,   1, 276.69, 128.26, 276.74, 128.35
     7,   3,   0, 309.39, 128.93, 309.49, 128.99
     7,   2,   9,  29.14, 160.10,  28.85, 160.25
     7,   2,   8,  61.41, 159.83,  61.38, 159.78
     7,   2,   7,  93.60, 158.95,  93.46, 159.04
     7,   2,   6, 122.67, 159.47, 122.89, 159.36
     7,   2,   5, 153.30, 158.62, 153.18, 158.86
     7,   2,   4, 183.31, 159.44, 183.43, 159.71
     7,   2,   3, 214.54, 159.11, 214.70, 159.14
     7,   2,   2, 244.95, 160.31, 245.16, 160.42
     7,   2,   1, 277.08, 160.44, 277.30, 160.76
     7,   2,   0, 309.56, 161.44, 309.75, 161.62
     7,   1,   9,  28.10, 192.65,  28.12, 192.65
     7,   1,   8,  60.80, 191.85,  60.53, 191.94
     7,   1,   7,  93.44, 190.62,  93.47, 190.83
     7,   1,   6, 122.55, 190.64, 122.55, 190.90
     7,   1,   5, 153.41, 190.09, 153.45, 190.29
     7,   1,   4, 183.38, 190.75, 183.45, 190.86
     7,   1,   3, 214.95, 190.69, 215.02, 190.85
     7,   1,   2, 245.82, 192.28, 245.77, 192.23
     7,   1,   1, 278.27, 192.85, 278.45, 192.95
     7,   1,   0, 310.23, 194.59, 310.49, 194.73
